DS_Name,DS_Address,EE_Name,EE_Address,ED_Name,ED_Address,Match
zoombarpubeatery,2829eglintonavenueeast,zteca,199baystreet,29,29,u
zoombarpubeatery,2829eglintonavenueeast,zteca,327kingstreetwest,29,46,u
zoombarpubeatery,2829eglintonavenueeast,ztecafoods,66gerrardstreeteast,23,39,u
zoombarpubeatery,2829eglintonavenueeast,ztecagourmetburritos,1800sheppardavenueeast,33,55,u
zoombarpubeatery,2829eglintonavenueeast,ztecagourmetburritos,327kingstreetwest,33,46,u
zoombarpubeatery,2829eglintonavenueeast,ztecagourmetburritos,2014queenstreeteast,33,49,u
zoombarpubeatery,2829eglintonavenueeast,ztecagourmetburritos,66gerrardstreeteast,33,39,u
zoombarpubeatery,2829eglintonavenueeast,ztecagourmetburritos,4700keelestreet,33,32,u
zoombarpubeatery,2829eglintonavenueeast,ztecamexicaneatery,175bloorstreeteast,53,40,u
zoombarpubeatery,2829eglintonavenueeast,zuccatrattoria,2150yongestreet,40,38,u
zoombarpubeatery,2829eglintonavenueeast,zucchero,2590westonroad,33,39,u
zoombarpubeatery,2829eglintonavenueeast,zuchterberkcreativecaterers,3560bathurststreet,37,25,u
zoombarpubeatery,2829eglintonavenueeast,zuchterberkcreativecaterers,4600bathurststreet,37,25,u
zoombarpubeatery,2829eglintonavenueeast,zumojuicebar,619collegestreet,43,37,u
zoombarpubeatery,2829eglintonavenueeast,zupasrestaurantdeli,34212adelaidestreetwest,40,49,u
zoombarpubeatery,2829eglintonavenueeast,zykafinefoodsbbq,2535wardenavenue,31,47,u
zoombarpubeatery,2829eglintonavenueeast,zyngasianmarketandnoodlery,730yongestreet,43,33,u
zoombarpubeatery,2829eglintonavenueeast,zytoon,397roncesvallesavenue,27,42,u
zoombarpubeatery,2829eglintonavenueeast,zzeuropeangrilldeli,1129broadviewavenue,34,44,u
zorbathegreek,85ellesmereroad,zafferanogourmetpizza,579mountpleasantroad,35,46,u
zorbathegreek,85ellesmereroad,zaffronristorante,6200yongestreet,40,27,u
zorbathegreek,85ellesmereroad,zaglobarestaurant,317roncesvallesavenue,40,39,u
zorbathegreek,85ellesmereroad,zagolauthenticethiopiancuisine,875bloorstreetwest,37,36,u
zorbathegreek,85ellesmereroad,zagrosbarlounge,1245stclairavenuewest,43,28,u
zorbathegreek,85ellesmereroad,zaiqahrestaurant,1291gerrardstreeteast,34,28,u
zorbathegreek,85ellesmereroad,zaiqarestaurantsweets,1770albionroad,35,34,u
zorbathegreek,85ellesmereroad,zakkushioncarlton,193carltonstreet,27,26,u
zorbathegreek,85ellesmereroad,zallyscaffe,131bremnerboulevard,25,41,u
zorbathegreek,85ellesmereroad,zamaleksandrasrestaurantandbar,1340thequeensway,23,26,u
zorbathegreek,85ellesmereroad,zamrestaurantbar,1340thequeensway,34,26,u
zorbathegreek,85ellesmereroad,zamzamhalalpizza,2980danforthavenue,21,18,u
zorbathegreek,85ellesmereroad,zamzamhalalpizzaandwings,2980danforthavenue,22,18,u
zorbathegreek,85ellesmereroad,zamzamhalalpizzawings,2980danforthavenue,24,18,u
zorbathegreek,85ellesmereroad,zamzampizzaandwings,2980danforthavenue,19,18,u
zorbathegreek,85ellesmereroad,zamzamrestaurant,1987kiplingavenue,28,25,u
zorbathegreek,85ellesmereroad,zamzamtikkakabab,462birchmountroad,28,31,u
zorbathegreek,85ellesmereroad,zanepatisserieboulangerie,1842queenstreeteast,37,41,u
zorbathegreek,85ellesmereroad,zantebistro,1950gerrardstreeteast,42,33,u
zorbathegreek,85ellesmereroad,zantecafe,1069midlandavenue,45,19,u
zorbathegreek,85ellesmereroad,zanzibarcircustavern,359yongestreet,36,34,u
zorbathegreek,85ellesmereroad,zavcoffeeshopandgallery,2048danforthavenue,28,18,u
zorbathegreek,85ellesmereroad,zavidacoffeeroasters,384yongestreet,42,34,u
zorbathegreek,85ellesmereroad,zazaespressobar,75yorkvilleavenue,36,38,u
zorbathegreek,85ellesmereroad,zazaespressobar,25fontenaycourt,36,20,u
zorbathegreek,85ellesmereroad,zazaespressobar,256beresfordavenue,36,36,u
zorbathegreek,85ellesmereroad,zazaespressobargelato,775stclairavenuewest,35,29,u
zorbathegreek,85ellesmereroad,zazaespressobargelato,2445yongestreet,35,33,u
zorbathegreek,85ellesmereroad,zazaespressobargelato,200kingstreetwest,35,19,u
zorbathegreek,85ellesmereroad,zazaespressobargelato,140laroseavenue,35,27,u
zorbathegreek,85ellesmereroad,zazarestaurantbar,2063yongestreet,33,27,u
zorbathegreek,85ellesmereroad,zazashawarma,500rexdaleboulevard,32,41,u
zorbathegreek,85ellesmereroad,zazisrestaurant,44faskendrive,29,29,u
zorbathegreek,85ellesmereroad,zazou,317kingstreetwest,22,19,u
zorbathegreek,85ellesmereroad,zazuespressobarcannoli,29bellairstreet,29,40,u
zorbathegreek,85ellesmereroad,zazurestaurant,26lombardstreet,30,27,u
zorbathegreek,85ellesmereroad,zbargrille,2527eglintonavenuewest,52,32,u
zorbathegreek,85ellesmereroad,zealburgers,1926westonroad,33,41,u
zorbathegreek,85ellesmereroad,zed,812dundasstreetwest,25,24,u
zorbathegreek,85ellesmereroad,zeezeeksbargrill,3832bloorstreetwest,34,29,u
zorbathegreek,85ellesmereroad,zeitounrestaurant,980danforthavenue,33,19,u
zorbathegreek,85ellesmereroad,zeldas,542churchstreet,21,27,u
zorbathegreek,85ellesmereroad,zeldaslivingwell,76wellesleystreeteast,28,50,u
zorbathegreek,85ellesmereroad,zeldaslivingwell,692yongestreet,28,28,u
zorbathegreek,85ellesmereroad,zeldensdelianddesserts,1446yongestreet,23,27,u
zorbathegreek,85ellesmereroad,zellers,2267islingtonavenue,30,18,u
zorbathegreek,85ellesmereroad,zellers,3469lawrenceavenueeast,30,27,u
zorbathegreek,85ellesmereroad,zellers,500rexdaleboulevard,30,41,u
zorbathegreek,85ellesmereroad,zellers,2400eglintonavenuewest,30,27,u
zorbathegreek,85ellesmereroad,zellers,900dufferinstreet,30,25,u
zorbathegreek,85ellesmereroad,zellers,1700wilsonavenue,30,26,u
zorbathegreek,85ellesmereroad,zellers,1571sandhurstcircle,30,24,u
zorbathegreek,85ellesmereroad,zellers,2650lawrenceavenueeast,30,32,u
zorbathegreek,85ellesmereroad,zellers,1880eglintonavenueeast,30,38,u
zorbathegreek,85ellesmereroad,zellerscloverdalemallstore473,250theeastmall,33,41,u
zorbathegreek,85ellesmereroad,zembabarestaurantbar,838bloorstreetwest,30,30,u
zorbathegreek,85ellesmereroad,zembabarestorantbar,838bloorstreetwest,38,30,u
zorbathegreek,85ellesmereroad,zemensportsbarandcafe,842bloorstreetwest,41,30,u
zorbathegreek,85ellesmereroad,zemra,778stclairavenuewest,33,29,u
zorbathegreek,85ellesmereroad,zenacaffe,250churchstreet,27,27,u
zorbathegreek,85ellesmereroad,zenasdiner,2703eglintonavenueeast,35,32,u
zorbathegreek,85ellesmereroad,zenasdiner,2693eglintonavenueeast,35,32,u
zorbathegreek,85ellesmereroad,zenjapanesecuisine,4002sheppardavenueeast,32,27,u
zorbathegreek,85ellesmereroad,zenjapaneserestaurant,2803eglintonavenueeast,29,38,u
zorbathegreek,85ellesmereroad,zenlounge,526queenstreetwest,36,36,u
zorbathegreek,85ellesmereroad,zenq,5437yongestreet,24,33,u
zorbathegreek,85ellesmereroad,zeroone,792queenstreeteast,40,36,u
zorbathegreek,85ellesmereroad,zerosunjapaneserestaurant,69yorkvilleavenue,32,31,u
zorbathegreek,85ellesmereroad,zerosunjapaneserestaurant,3555kingstonroad,32,39,u
zorbathegreek,85ellesmereroad,zerozoneplace,3290midlandavenue,38,19,u
zorbathegreek,85ellesmereroad,zeuscafelounge,1940eglintonavenueeast,37,32,u
zorbathegreek,85ellesmereroad,zeytouna,10dundasstreeteast,29,24,u
zorbathegreek,85ellesmereroad,zeytouna,171dundasstreetwest,29,18,u
zorbathegreek,85ellesmereroad,zezafounsyriancuisine,4manorroadeast,29,41,u
zorbathegreek,85ellesmereroad,zezerestaurant,1704queenstreetwest,30,29,u
zorbathegreek,85ellesmereroad,zhangsfamilyrestaurant,564wilsonheightsboulevard,29,35,u
zorbathegreek,85ellesmereroad,zhenlinghomestylerestaurant,2039eglintonavenuewest,30,27,u
zorbathegreek,85ellesmereroad,zhongguorestaurant,3838midlandavenue,32,25,u
zorbathegreek,85ellesmereroad,zhusrestaurant,1baldwinstreet,30,28,u
zorbathegreek,85ellesmereroad,ziapiera,2070yongestreet,38,27,u
zorbathegreek,85ellesmereroad,ziggysmiddleeasternrestaurant,792bathurststreet,29,19,u
zorbathegreek,85ellesmereroad,ziggysshawarmaandseafoodhouse,392queenstreetwest,24,30,u
zorbathegreek,85ellesmereroad,zillysrestaurant,865wilsonavenue,28,40,u
zorbathegreek,85ellesmereroad,zinrestaurant,90avenueroad,31,44,u
zorbathegreek,85ellesmereroad,zionheightsjrhigh21269,5900lesliestreet,34,45,u
zorbathegreek,85ellesmereroad,zipperzbar,72carltonstreet,43,27,u
zorbathegreek,85ellesmereroad,zippiecanca,100mccaulstreet,17,27,u
zorbathegreek,85ellesmereroad,zippiecanca,1718queenstreetwest,17,35,u
zorbathegreek,85ellesmereroad,zizioncollege,588collegestreet,38,45,u
zorbathegreek,85ellesmereroad,zizitrattoria,2590yongestreet,38,33,u
zorbathegreek,85ellesmereroad,zo,928stclairavenuewest,27,29,u
zorbathegreek,85ellesmereroad,zobelethiopianrestaurant,1160danforthavenue,38,12,u
zorbathegreek,85ellesmereroad,zocalo,1426bloorstreetwest,32,24,u
zorbathegreek,85ellesmereroad,zodiacchinesedelicacies,5103sheppardavenueeast,39,32,u
zorbathegreek,85ellesmereroad,zodiacdiningentertainment,1215danforthavenue,37,18,u
zorbathegreek,85ellesmereroad,zodiaclounge,2393eglintonavenueeast,40,32,u
zorbathegreek,85ellesmereroad,zodiacrestauranttavern,2961lakeshoreboulevardwest,40,39,u
zorbathegreek,85ellesmereroad,zoesbakerycafe,548kingstreetwest,52,25,u
zorbathegreek,85ellesmereroad,zoobarcafewest,526queenstreetwest,52,36,u
zorbathegreek,85ellesmereroad,zoombargrill,2829eglintonavenueeast,48,38,u
zorbathegreek,85ellesmereroad,zoomcaffe,18kingstreeteast,36,32,u
zorbathegreek,85ellesmereroad,zootscafe,1438dundasstreetwest,36,23,u
zorbathegreek,85ellesmereroad,zorbasrestaurant,681danforthavenue,48,19,u
zorbathegreek,85ellesmereroad,zorbasrestaurant,1549oconnordrive,48,19,u
zorbathegreek,85ellesmereroad,zorbathegreek,85ellesmereroad,100,100,m
zorbathegreek,85ellesmereroad,zorrabargrill,1595dupontstreet,54,26,u
zorbathegreek,85ellesmereroad,zorrosbarandcafe,18satterlyroad,48,55,u
zorbathegreek,85ellesmereroad,zoulpys,244kingstreeteast,20,25,u
zorbathegreek,85ellesmereroad,zoulpysdelirestaurant,244kingstreeteast,29,25,u
zorbathegreek,85ellesmereroad,zpicyspicy,1415yongestreet,9,33,u
zorbathegreek,85ellesmereroad,zsazsa,2277bloorstreetwest,21,24,u
zorbathegreek,85ellesmereroad,zsbar,2833westonroad,44,48,u
zorbathegreek,85ellesmereroad,zteca,199baystreet,33,22,u
zorbathegreek,85ellesmereroad,zteca,327kingstreetwest,33,19,u
zorbathegreek,85ellesmereroad,ztecafoods,66gerrardstreeteast,26,29,u
zorbathegreek,85ellesmereroad,ztecagourmetburritos,1800sheppardavenueeast,36,32,u
zorbathegreek,85ellesmereroad,ztecagourmetburritos,327kingstreetwest,36,19,u
zorbathegreek,85ellesmereroad,ztecagourmetburritos,2014queenstreeteast,36,35,u
zorbathegreek,85ellesmereroad,ztecagourmetburritos,66gerrardstreeteast,36,29,u
zorbathegreek,85ellesmereroad,ztecagourmetburritos,4700keelestreet,36,40,u
zorbathegreek,85ellesmereroad,ztecamexicaneatery,175bloorstreeteast,32,36,u
zorbathegreek,85ellesmereroad,zuccatrattoria,2150yongestreet,37,33,u
zorbathegreek,85ellesmereroad,zucchero,2590westonroad,38,48,u
zorbathegreek,85ellesmereroad,zuchterberkcreativecaterers,3560bathurststreet,40,24,u
zorbathegreek,85ellesmereroad,zuchterberkcreativecaterers,4600bathurststreet,40,18,u
zorbathegreek,85ellesmereroad,zumojuicebar,619collegestreet,40,39,u
zorbathegreek,85ellesmereroad,zupasrestaurantdeli,34212adelaidestreetwest,31,32,u
zorbathegreek,85ellesmereroad,zykafinefoodsbbq,2535wardenavenue,21,26,u
zorbathegreek,85ellesmereroad,zyngasianmarketandnoodlery,730yongestreet,26,28,u
zorbathegreek,85ellesmereroad,zytoon,397roncesvallesavenue,21,39,u
zorbathegreek,85ellesmereroad,zzeuropeangrilldeli,1129broadviewavenue,38,24,u
zoup,200frontstreetwest,zafferanogourmetpizza,579mountpleasantroad,32,32,u
zoup,200frontstreetwest,zaffronristorante,6200yongestreet,19,67,u
zoup,200frontstreetwest,zaglobarestaurant,317roncesvallesavenue,29,36,u
zoup,200frontstreetwest,zagolauthenticethiopiancuisine,875bloorstreetwest,24,61,u
zoup,200frontstreetwest,zagrosbarlounge,1245stclairavenuewest,32,51,u
zoup,200frontstreetwest,zaiqahrestaurant,1291gerrardstreeteast,20,56,u
zoup,200frontstreetwest,zaiqarestaurantsweets,1770albionroad,16,25,u
zoup,200frontstreetwest,zakkushioncarlton,193carltonstreet,19,53,u
zoup,200frontstreetwest,zallyscaffe,131bremnerboulevard,13,22,u
zoup,200frontstreetwest,zamaleksandrasrestaurantandbar,1340thequeensway,12,35,u
zoup,200frontstreetwest,zamrestaurantbar,1340thequeensway,20,35,u
zoup,200frontstreetwest,zamzamhalalpizza,2980danforthavenue,20,39,u
zoup,200frontstreetwest,zamzamhalalpizzaandwings,2980danforthavenue,14,39,u
zoup,200frontstreetwest,zamzamhalalpizzawings,2980danforthavenue,16,39,u
zoup,200frontstreetwest,zamzampizzaandwings,2980danforthavenue,17,39,u
zoup,200frontstreetwest,zamzamrestaurant,1987kiplingavenue,20,17,u
zoup,200frontstreetwest,zamzamtikkakabab,462birchmountroad,10,34,u
zoup,200frontstreetwest,zanepatisserieboulangerie,1842queenstreeteast,21,59,u
zoup,200frontstreetwest,zantebistro,1950gerrardstreeteast,27,56,u
zoup,200frontstreetwest,zantecafe,1069midlandavenue,15,23,u
zoup,200frontstreetwest,zanzibarcircustavern,359yongestreet,17,50,u
zoup,200frontstreetwest,zavcoffeeshopandgallery,2048danforthavenue,22,39,u
zoup,200frontstreetwest,zavidacoffeeroasters,384yongestreet,17,50,u
zoup,200frontstreetwest,zazaespressobar,75yorkvilleavenue,21,29,u
zoup,200frontstreetwest,zazaespressobar,25fontenaycourt,21,42,u
zoup,200frontstreetwest,zazaespressobar,256beresfordavenue,21,33,u
zoup,200frontstreetwest,zazaespressobargelato,775stclairavenuewest,16,47,u
zoup,200frontstreetwest,zazaespressobargelato,2445yongestreet,16,55,u
zoup,200frontstreetwest,zazaespressobargelato,200kingstreetwest,16,80,u
zoup,200frontstreetwest,zazaespressobargelato,140laroseavenue,16,42,u
zoup,200frontstreetwest,zazarestaurantbar,2063yongestreet,19,61,u
zoup,200frontstreetwest,zazashawarma,500rexdaleboulevard,12,32,u
zoup,200frontstreetwest,zazisrestaurant,44faskendrive,21,26,u
zoup,200frontstreetwest,zazou,317kingstreetwest,67,63,u
zoup,200frontstreetwest,zazuespressobarcannoli,29bellairstreet,23,48,u
zoup,200frontstreetwest,zazurestaurant,26lombardstreet,22,48,u
zoup,200frontstreetwest,zbargrille,2527eglintonavenuewest,14,45,u
zoup,200frontstreetwest,zealburgers,1926westonroad,27,31,u
zoup,200frontstreetwest,zed,812dundasstreetwest,29,65,u
zoup,200frontstreetwest,zeezeeksbargrill,3832bloorstreetwest,10,65,u
zoup,200frontstreetwest,zeitounrestaurant,980danforthavenue,29,34,u
zoup,200frontstreetwest,zeldas,542churchstreet,20,48,u
zoup,200frontstreetwest,zeldaslivingwell,76wellesleystreeteast,10,46,u
zoup,200frontstreetwest,zeldaslivingwell,692yongestreet,10,56,u
zoup,200frontstreetwest,zeldensdelianddesserts,1446yongestreet,8,48,u
zoup,200frontstreetwest,zellers,2267islingtonavenue,18,27,u
zoup,200frontstreetwest,zellers,3469lawrenceavenueeast,18,35,u
zoup,200frontstreetwest,zellers,500rexdaleboulevard,18,32,u
zoup,200frontstreetwest,zellers,2400eglintonavenuewest,18,55,u
zoup,200frontstreetwest,zellers,900dufferinstreet,18,63,u
zoup,200frontstreetwest,zellers,1700wilsonavenue,18,35,u
zoup,200frontstreetwest,zellers,1571sandhurstcircle,18,27,u
zoup,200frontstreetwest,zellers,2650lawrenceavenueeast,18,45,u
zoup,200frontstreetwest,zellers,1880eglintonavenueeast,18,40,u
zoup,200frontstreetwest,zellerscloverdalemallstore473,250theeastmall,12,44,u
zoup,200frontstreetwest,zembabarestaurantbar,838bloorstreetwest,17,61,u
zoup,200frontstreetwest,zembabarestorantbar,838bloorstreetwest,17,61,u
zoup,200frontstreetwest,zemensportsbarandcafe,842bloorstreetwest,16,67,u
zoup,200frontstreetwest,zemra,778stclairavenuewest,22,47,u
zoup,200frontstreetwest,zenacaffe,250churchstreet,15,55,u
zoup,200frontstreetwest,zenasdiner,2703eglintonavenueeast,14,45,u
zoup,200frontstreetwest,zenasdiner,2693eglintonavenueeast,14,40,u
zoup,200frontstreetwest,zenjapanesecuisine,4002sheppardavenueeast,18,45,u
zoup,200frontstreetwest,zenjapaneserestaurant,2803eglintonavenueeast,16,45,u
zoup,200frontstreetwest,zenlounge,526queenstreetwest,46,67,u
zoup,200frontstreetwest,zenq,5437yongestreet,25,48,u
zoup,200frontstreetwest,zeroone,792queenstreeteast,36,61,u
zoup,200frontstreetwest,zerosunjapaneserestaurant,69yorkvilleavenue,28,29,u
zoup,200frontstreetwest,zerosunjapaneserestaurant,3555kingstonroad,28,24,u
zoup,200frontstreetwest,zerozoneplace,3290midlandavenue,35,29,u
zoup,200frontstreetwest,zeuscafelounge,1940eglintonavenueeast,33,40,u
zoup,200frontstreetwest,zeytouna,10dundasstreeteast,50,61,u
zoup,200frontstreetwest,zeytouna,171dundasstreetwest,50,59,u
zoup,200frontstreetwest,zezafounsyriancuisine,4manorroadeast,24,31,u
zoup,200frontstreetwest,zezerestaurant,1704queenstreetwest,22,65,u
zoup,200frontstreetwest,zhangsfamilyrestaurant,564wilsonheightsboulevard,15,23,u
zoup,200frontstreetwest,zhenlinghomestylerestaurant,2039eglintonavenuewest,19,50,u
zoup,200frontstreetwest,zhongguorestaurant,3838midlandavenue,27,17,u
zoup,200frontstreetwest,zhusrestaurant,1baldwinstreet,22,44,u
zoup,200frontstreetwest,ziapiera,2070yongestreet,33,67,u
zoup,200frontstreetwest,ziggysmiddleeasternrestaurant,792bathurststreet,12,51,u
zoup,200frontstreetwest,ziggysshawarmaandseafoodhouse,392queenstreetwest,18,67,u
zoup,200frontstreetwest,zillysrestaurant,865wilsonavenue,20,24,u
zoup,200frontstreetwest,zinrestaurant,90avenueroad,24,20,u
zoup,200frontstreetwest,zionheightsjrhigh21269,5900lesliestreet,15,47,u
zoup,200frontstreetwest,zipperzbar,72carltonstreet,29,61,u
zoup,200frontstreetwest,zippiecanca,100mccaulstreet,27,48,u
zoup,200frontstreetwest,zippiecanca,1718queenstreetwest,27,59,u
zoup,200frontstreetwest,zizioncollege,588collegestreet,24,41,u
zoup,200frontstreetwest,zizitrattoria,2590yongestreet,24,61,u
zoup,200frontstreetwest,zo,928stclairavenuewest,67,53,u
zoup,200frontstreetwest,zobelethiopianrestaurant,1160danforthavenue,21,33,u
zoup,200frontstreetwest,zocalo,1426bloorstreetwest,40,65,u
zoup,200frontstreetwest,zodiacchinesedelicacies,5103sheppardavenueeast,15,40,u
zoup,200frontstreetwest,zodiacdiningentertainment,1215danforthavenue,14,33,u
zoup,200frontstreetwest,zodiaclounge,2393eglintonavenueeast,38,40,u
zoup,200frontstreetwest,zodiacrestauranttavern,2961lakeshoreboulevardwest,23,41,u
zoup,200frontstreetwest,zoesbakerycafe,548kingstreetwest,22,63,u
zoup,200frontstreetwest,zoobarcafewest,526queenstreetwest,22,67,u
zoup,200frontstreetwest,zoombargrill,2829eglintonavenueeast,25,40,u
zoup,200frontstreetwest,zoomcaffe,18kingstreeteast,31,59,u
zoup,200frontstreetwest,zootscafe,1438dundasstreetwest,31,58,u
zoup,200frontstreetwest,zorbasrestaurant,681danforthavenue,30,29,u
zoup,200frontstreetwest,zorbasrestaurant,1549oconnordrive,30,24,u
zoup,200frontstreetwest,zorbathegreek,85ellesmereroad,24,18,u
zoup,200frontstreetwest,zorrabargrill,1595dupontstreet,24,53,u
zoup,200frontstreetwest,zorrosbarandcafe,18satterlyroad,20,25,u
zoup,200frontstreetwest,zoulpys,244kingstreeteast,73,63,u
zoup,200frontstreetwest,zoulpysdelirestaurant,244kingstreeteast,32,63,u
zoup,200frontstreetwest,zpicyspicy,1415yongestreet,29,48,u
zoup,200frontstreetwest,zsazsa,2277bloorstreetwest,20,65,u
zoup,200frontstreetwest,zsbar,2833westonroad,22,31,u
zoup,200frontstreetwest,zteca,199baystreet,22,40,u
zoup,200frontstreetwest,zteca,327kingstreetwest,22,69,u
zoup,200frontstreetwest,ztecafoods,66gerrardstreeteast,29,54,u
zoup,200frontstreetwest,ztecagourmetburritos,1800sheppardavenueeast,25,45,u
zoup,200frontstreetwest,ztecagourmetburritos,327kingstreetwest,25,69,u
zoup,200frontstreetwest,ztecagourmetburritos,2014queenstreeteast,25,65,u
zoup,200frontstreetwest,ztecagourmetburritos,66gerrardstreeteast,25,54,u
zoup,200frontstreetwest,ztecagourmetburritos,4700keelestreet,25,48,u
zoup,200frontstreetwest,ztecamexicaneatery,175bloorstreeteast,9,56,u
zoup,200frontstreetwest,zuccatrattoria,2150yongestreet,22,61,u
zoup,200frontstreetwest,zucchero,2590westonroad,33,38,u
zoup,200frontstreetwest,zuchterberkcreativecaterers,3560bathurststreet,13,50,u
zoup,200frontstreetwest,zuchterberkcreativecaterers,4600bathurststreet,13,56,u
zoup,200frontstreetwest,zumojuicebar,619collegestreet,38,41,u
zoup,200frontstreetwest,zupasrestaurantdeli,34212adelaidestreetwest,26,54,u
zoup,200frontstreetwest,zykafinefoodsbbq,2535wardenavenue,20,29,u
zoup,200frontstreetwest,zyngasianmarketandnoodlery,730yongestreet,13,56,u
zoup,200frontstreetwest,zytoon,397roncesvallesavenue,40,36,u
zoup,200frontstreetwest,zzeuropeangrilldeli,1129broadviewavenue,26,32,u
zteca,130kingstreetwest,zafferanogourmetpizza,579mountpleasantroad,23,27,u
zteca,130kingstreetwest,zaffronristorante,6200yongestreet,27,56,u
zteca,130kingstreetwest,zaglobarestaurant,317roncesvallesavenue,27,32,u
zteca,130kingstreetwest,zagolauthenticethiopiancuisine,875bloorstreetwest,29,57,u
zteca,130kingstreetwest,zagrosbarlounge,1245stclairavenuewest,20,53,u
zteca,130kingstreetwest,zaiqahrestaurant,1291gerrardstreeteast,29,58,u
zteca,130kingstreetwest,zaiqarestaurantsweets,1770albionroad,23,32,u
zteca,130kingstreetwest,zakkushioncarlton,193carltonstreet,27,55,u
zteca,130kingstreetwest,zallyscaffe,131bremnerboulevard,38,33,u
zteca,130kingstreetwest,zamaleksandrasrestaurantandbar,1340thequeensway,17,48,u
zteca,130kingstreetwest,zamrestaurantbar,1340thequeensway,29,48,u
zteca,130kingstreetwest,zamzamhalalpizza,2980danforthavenue,19,29,u
zteca,130kingstreetwest,zamzamhalalpizzaandwings,2980danforthavenue,14,29,u
zteca,130kingstreetwest,zamzamhalalpizzawings,2980danforthavenue,15,29,u
zteca,130kingstreetwest,zamzampizzaandwings,2980danforthavenue,17,29,u
zteca,130kingstreetwest,zamzamrestaurant,1987kiplingavenue,29,41,u
zteca,130kingstreetwest,zamzamtikkakabab,462birchmountroad,29,24,u
zteca,130kingstreetwest,zanepatisserieboulangerie,1842queenstreeteast,27,61,u
zteca,130kingstreetwest,zantebistro,1950gerrardstreeteast,38,63,u
zteca,130kingstreetwest,zantecafe,1069midlandavenue,71,35,u
zteca,130kingstreetwest,zanzibarcircustavern,359yongestreet,24,58,u
zteca,130kingstreetwest,zavcoffeeshopandgallery,2048danforthavenue,21,29,u
zteca,130kingstreetwest,zavidacoffeeroasters,384yongestreet,24,58,u
zteca,130kingstreetwest,zazaespressobar,75yorkvilleavenue,30,29,u
zteca,130kingstreetwest,zazaespressobar,25fontenaycourt,30,25,u
zteca,130kingstreetwest,zazaespressobar,256beresfordavenue,30,23,u
zteca,130kingstreetwest,zazaespressobargelato,775stclairavenuewest,23,49,u
zteca,130kingstreetwest,zazaespressobargelato,2445yongestreet,23,50,u
zteca,130kingstreetwest,zazaespressobargelato,200kingstreetwest,23,88,u
zteca,130kingstreetwest,zazaespressobargelato,140laroseavenue,23,38,u
zteca,130kingstreetwest,zazarestaurantbar,2063yongestreet,27,56,u
zteca,130kingstreetwest,zazashawarma,500rexdaleboulevard,24,28,u
zteca,130kingstreetwest,zazisrestaurant,44faskendrive,30,27,u
zteca,130kingstreetwest,zazou,317kingstreetwest,40,88,u
zteca,130kingstreetwest,zazuespressobarcannoli,29bellairstreet,30,44,u
zteca,130kingstreetwest,zazurestaurant,26lombardstreet,32,38,u
zteca,130kingstreetwest,zbargrille,2527eglintonavenuewest,27,46,u
zteca,130kingstreetwest,zealburgers,1926westonroad,38,32,u
zteca,130kingstreetwest,zed,812dundasstreetwest,50,67,u
zteca,130kingstreetwest,zeezeeksbargrill,3832bloorstreetwest,29,61,u
zteca,130kingstreetwest,zeitounrestaurant,980danforthavenue,36,29,u
zteca,130kingstreetwest,zeldas,542churchstreet,55,38,u
zteca,130kingstreetwest,zeldaslivingwell,76wellesleystreeteast,29,47,u
zteca,130kingstreetwest,zeldaslivingwell,692yongestreet,29,52,u
zteca,130kingstreetwest,zeldensdelianddesserts,1446yongestreet,22,56,u
zteca,130kingstreetwest,zellers,2267islingtonavenue,33,33,u
zteca,130kingstreetwest,zellers,3469lawrenceavenueeast,33,36,u
zteca,130kingstreetwest,zellers,500rexdaleboulevard,33,28,u
zteca,130kingstreetwest,zellers,2400eglintonavenuewest,33,51,u
zteca,130kingstreetwest,zellers,900dufferinstreet,33,53,u
zteca,130kingstreetwest,zellers,1700wilsonavenue,33,36,u
zteca,130kingstreetwest,zellers,1571sandhurstcircle,33,33,u
zteca,130kingstreetwest,zellers,2650lawrenceavenueeast,33,36,u
zteca,130kingstreetwest,zellers,1880eglintonavenueeast,33,51,u
zteca,130kingstreetwest,zellerscloverdalemallstore473,250theeastmall,24,39,u
zteca,130kingstreetwest,zembabarestaurantbar,838bloorstreetwest,24,63,u
zteca,130kingstreetwest,zembabarestorantbar,838bloorstreetwest,25,63,u
zteca,130kingstreetwest,zemensportsbarandcafe,842bloorstreetwest,31,57,u
zteca,130kingstreetwest,zemra,778stclairavenuewest,60,49,u
zteca,130kingstreetwest,zenacaffe,250churchstreet,57,44,u
zteca,130kingstreetwest,zenasdiner,2703eglintonavenueeast,40,46,u
zteca,130kingstreetwest,zenasdiner,2693eglintonavenueeast,40,46,u
zteca,130kingstreetwest,zenjapanesecuisine,4002sheppardavenueeast,26,41,u
zteca,130kingstreetwest,zenjapaneserestaurant,2803eglintonavenueeast,23,46,u
zteca,130kingstreetwest,zenlounge,526queenstreetwest,29,63,u
zteca,130kingstreetwest,zenq,5437yongestreet,44,56,u
zteca,130kingstreetwest,zeroone,792queenstreeteast,33,57,u
zteca,130kingstreetwest,zerosunjapaneserestaurant,69yorkvilleavenue,20,29,u
zteca,130kingstreetwest,zerosunjapaneserestaurant,3555kingstonroad,20,48,u
zteca,130kingstreetwest,zerozoneplace,3290midlandavenue,33,35,u
zteca,130kingstreetwest,zeuscafelounge,1940eglintonavenueeast,42,51,u
